"","dataword","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"24013","sisi",0,0,0,0,0,0,0,0,0,0
"24014","utara",0,0,0,0,0,0,0,0,0,0
"24015","gunung",0,0,0,0,0,0,0,0,0,0
"24016","berapi",0,0,0,0,0,0,0,0,0,0
"24017","butuh",0,0,0,0,0,0,0,0,0,0
"24018","jam",0,0,0,0,0,0,0,0,0,1
"24019","istirahat",0,0,0,0,0,0,0,0,0,0
"24020","jalanjalan",0,0,0,0,0,0,0,0,0,0
"24021","gunung",0,0,0,0,0,0,0,0,0,0
"24022","buruk",0,0,0,0,0,0,0,0,0,0
"24023","bersenangl",0,0,0,0,0,0,0,0,0,0
"24024","taman",0,0,0,0,0,0,0,0,0,0
"24025","sepeda",0,0,0,0,0,0,0,0,0,0
"24026","rego",0,0,0,0,0,0,0,0,0,0
"24027","pt",0,0,0,0,0,0,0,0,0,0
"24028","selo",0,0,0,0,0,0,0,0,0,0
"24029","fantastis",0,0,0,0,0,0,0,0,0,0
"24030","parkir",0,0,0,0,0,0,0,0,0,0
"24031","aman",0,0,0,0,0,0,0,0,0,0
"24032","tur",0,0,0,0,0,0,0,0,0,0
"24033","dataran",0,0,0,0,0,0,0,0,0,0
"24034","orang",0,0,0,0,0,0,0,0,0,0
"24035","rapi",0,0,0,0,0,0,0,0,0,0
"24036","gunung",0,0,0,0,0,0,0,0,0,0
"24037","bersyukur",0,0,0,0,0,0,0,0,0,0
"24038","mengenakan",0,0,0,0,0,0,0,0,0,0
"24039","sepatu",0,0,0,0,0,0,0,0,0,0
"24040","kaos",0,0,0,0,0,0,0,0,0,0
"24041","celana",0,0,0,0,0,0,0,0,0,0
"24042","pendek",0,0,0,0,0,0,0,0,0,0
"24043","mengesankan",0,0,0,0,0,0,0,0,0,0
"24044","gadis",0,0,0,0,0,0,0,0,0,0
"24045","diiniin",0,0,0,0,0,0,0,0,0,0
"24046","welcome",0,0,0,0,0,0,0,0,0,0
"24047","syalku",0,0,0,0,0,0,0,0,0,0
"24048","matahari",0,0,0,0,0,0,0,0,0,0
"24049","terbenam",0,0,0,0,0,0,0,0,0,0
"24050","jalan",0,0,0,0,0,0,0,0,0,0
"24051","menakjubkan",0,0,0,0,0,0,0,0,0,0
"24052","pastikan",0,0,0,0,0,0,0,0,0,0
"24053","berjalan",0,0,0,0,0,0,0,0,0,0
"24054","matahari",0,0,0,0,0,0,0,0,0,0
"24055","terbenam",0,0,0,0,0,0,0,0,0,0
"24056","wow",0,0,0,0,0,0,0,0,0,0
"24057","berhasil",0,0,0,0,0,0,0,0,0,0
"24058","dataran",0,0,0,0,0,0,0,0,0,0
"24059","jam",0,0,0,0,0,0,0,0,0,1
"24060","memiliki",0,0,0,0,0,0,0,0,0,0
"24061","tidur",0,0,0,0,0,0,0,0,0,0
"24062","berkemah",0,0,0,0,0,0,0,0,0,0
"24063","dataran",0,0,0,0,0,0,0,0,0,0
"24064","bivvy",0,0,0,0,0,0,0,0,0,0
"24065","tas",0,0,0,0,0,0,0,0,0,0
"24066","tendahanya",0,0,0,0,0,0,0,0,0,0
"24067","nikmati",0,0,0,0,0,0,0,0,0,0
"24068","kesetan",0,0,0,0,0,0,0,0,0,0
"24069","menginap",0,0,0,0,0,0,0,0,0,0
"24070","berdarah",0,0,0,0,0,0,0,0,0,0
"24071","dingin",0,0,0,0,0,0,0,0,0,0
"24072","terbangun",0,0,0,0,0,0,0,0,0,0
"24073","jam",0,0,0,0,0,0,0,0,0,1
"24074","kawah",0,0,0,0,0,0,0,0,0,0
"24075","pengunjung",0,0,0,0,0,0,0,0,0,0
"24076","rimitu",0,0,0,0,0,0,0,0,0,0
"24077","min",0,0,0,0,0,0,0,0,0,0
"24078","abu",0,0,0,0,0,0,0,0,0,0
"24079","kerja",0,0,0,0,0,0,0,0,0,0
"24080","keras",0,0,0,0,0,0,0,0,0,0
"24081","jalan",0,0,0,0,0,0,0,0,0,0
"24082","puncak",0,0,0,0,0,0,0,0,0,0
"24083","kawah",0,0,0,0,0,0,0,0,0,0
"24084","rim",0,0,0,0,0,0,0,0,0,0
"24085","mendaki",0,0,0,0,0,0,0,0,0,0
"24086","puncak",0,0,0,0,0,0,0,0,0,0
"24087","tertinggi",0,0,0,0,0,0,0,0,0,0
"24088","menakutkan",0,0,0,0,0,0,0,0,0,0
"24089","suami",0,0,0,0,0,0,0,0,0,0
"24090","bersikerasitu",0,0,0,0,0,0,0,0,0,0
"24091","seburuk",0,0,0,0,0,0,0,0,0,0
"24092","pikir",0,0,0,0,0,0,0,0,0,0
"24093","menemukan",0,0,0,0,0,0,0,0,0,0
"24094","nyaman",0,0,0,0,0,0,0,0,0,0
"24095","angin",0,0,0,0,0,0,0,0,0,0
"24096","pemandangan",0,0,0,0,0,0,0,0,0,0
"24097","terbaik",0,0,0,0,0,0,0,0,0,0
"24098","mengambil",0,0,0,0,0,0,0,0,0,0
"24099","kantong",0,0,0,0,0,0,0,0,0,0
"24100","tidur",0,0,0,0,0,0,0,0,0,0
"24101","kehangatan",0,0,0,0,0,0,0,0,0,0
"24102","puding",0,0,0,0,0,0,0,0,0,0
"24103","natal",0,0,0,0,0,0,0,0,0,0
"24104","makan",0,0,0,0,0,0,0,0,0,0
"24105","memiliki",0,0,0,0,0,0,0,0,0,0
"24106","lafia",0,0,0,0,0,0,0,0,0,0
"24107","pendaki",0,0,0,0,0,0,0,0,0,0
"24108","hotel",0,0,0,0,0,0,0,0,0,0
"24109","berbahaya",0,0,0,0,0,0,0,0,0,0
"24110","hotel",0,0,0,0,0,0,0,0,0,0
"24111","tamasyawan",0,0,0,0,0,0,0,0,0,0
"24112","gratis",0,0,0,0,0,0,0,0,0,0
"24113","lihat",0,0,0,0,0,0,0,0,0,0
"24114","penolong",0,0,0,0,0,0,0,0,0,0
"24115","sunrise",0,0,0,0,0,0,0,0,0,0
"24116","memurungkan",0,0,0,0,0,0,0,0,0,0
"24117","turun",0,0,0,0,0,0,0,0,0,0
"24118","cepat",0,0,0,0,0,0,0,0,0,0
"24119","menyenangkan",0,0,0,0,0,0,0,0,0,0
"24120","lari",0,0,0,0,0,0,0,0,0,0
"24121","melompat",0,0,0,0,0,0,0,0,0,0
"24122","abu",0,0,0,0,0,0,0,0,0,0
"24123","vulkanik",0,0,0,0,0,0,0,0,0,0
"24124","kombinasi",0,0,0,0,0,0,0,0,0,0
"24125","tersedia",0,0,0,0,0,0,0,0,0,0
"24126","penduduk",0,0,0,0,0,0,0,0,0,0
"24127","berpikir",0,0,0,0,0,0,0,0,0,0
"24128","gila",0,0,0,0,0,0,0,0,0,0
"24129","hotel",0,0,0,0,0,0,0,0,0,0
"24130","menyenangkan",0,0,0,0,0,0,0,0,0,0
"24131","pergi",0,0,0,0,0,0,0,0,0,0
"24132","jogja",0,0,0,0,0,0,0,0,0,0
"24133","bodoh",0,0,0,0,0,0,0,0,0,0
"24134","mendaki",0,0,0,0,0,0,0,0,0,0
"24135","gunung",0,0,0,0,0,0,0,0,0,0
"24136","hotel",0,0,0,0,0,0,0,0,0,0
"24137","mudah",0,0,0,0,0,0,0,0,0,0
"24138","benarbenar",0,0,0,0,0,0,0,0,0,0
"24139","fantastis",0,0,0,0,0,0,0,0,0,0
"24140","salah",0,0,0,0,0,0,0,0,0,0
"24141","gunung",0,0,0,0,0,0,0,0,0,0
"24142","berapi",0,0,0,0,0,0,0,0,0,0
"24143","aktif",0,0,0,0,0,0,0,0,0,0
"24144","dunia",0,0,0,0,0,0,0,0,0,0
"24145","pekan",0,0,0,0,0,0,0,0,0,0
"24146","perjalanan",0,0,0,0,0,0,0,0,0,0
"24147","guieded",0,0,0,0,0,0,0,0,0,0
"24148","pemandu",0,0,0,0,0,0,0,0,0,0
"24149","setempatporter",0,0,0,0,0,0,0,0,0,0
"24150","baikbaik",0,0,0,0,0,0,0,0,0,0
"24151","tinggal",0,0,0,0,0,0,0,0,0,0
"24152","komunikasi",0,0,0,0,0,0,0,0,0,0
"24153","melelas",0,0,0,0,0,0,0,0,0,0
"24154","salah",0,0,0,0,0,0,0,0,0,0
"24155","jogja",0,0,0,0,0,0,0,0,0,0
"24156","pergi",0,0,0,0,0,0,0,0,0,0
"24157","pagi",0,0,0,0,0,0,0,0,0,0
"24158","cuaca",0,0,0,0,0,0,0,0,0,0
"24159","bagus",0,0,0,0,0,0,0,0,0,0
"24160","pengalaman",0,0,0,0,0,0,0,0,0,0
"24161","terbaik",0,0,0,0,0,0,0,0,0,0
"24162","pusat",0,0,0,0,0,0,0,0,0,0
"24163","kota",0,0,0,0,0,0,0,0,0,0
"24164","jogja",0,0,0,0,0,0,0,0,0,0
"24165","berkendara",0,0,0,0,0,0,0,0,0,0
"24166","parkir",0,0,0,0,0,0,0,0,0,0
"24167","mencapai",0,0,0,0,0,0,0,0,0,0
"24168","titik",0,0,0,0,0,0,0,0,0,0
"24169","satusatunya",0,0,0,0,0,0,0,0,0,0
"24170","gunung",0,0,0,0,0,0,0,0,0,0
"24171","berapi",0,0,0,0,0,0,0,0,0,0
"24172","jauhpada",0,0,0,0,0,0,0,0,0,0
"24173","takut",0,0,0,0,0,0,0,0,0,0
"24174","mengambil",0,0,0,0,0,0,0,0,0,0
"24175","jeqp",0,0,0,0,0,0,0,0,0,0
"24176","benarbenar",0,0,0,0,0,0,0,0,0,0
"24177","benarbenar",0,0,0,0,0,0,0,0,0,0
"24178","menyenangkan",0,0,0,0,0,0,0,0,0,0
"24179","memiliki",0,0,0,0,0,0,0,0,0,0
"24180","pilihan",0,0,0,0,0,0,0,0,0,0
"24181","duduk",0,0,0,0,0,0,0,0,0,0
"24182","berdiri",0,0,0,0,0,0,0,0,0,0
"24183","pribadi",0,0,0,0,0,0,0,0,0,0
"24184","menyukai",0,0,0,0,0,0,0,0,0,0
"24185","berdiri",0,0,0,0,0,0,0,0,0,0
"24186","berharap",0,0,0,0,0,0,0,0,0,0
"24187","berdiri",0,0,0,0,0,0,0,0,0,0
"24188","jalan",0,0,0,0,0,0,0,0,0,0
"24189","bertonjol",0,0,0,0,0,0,0,0,0,0
"24190","kadangkadang",0,0,0,0,0,0,0,0,0,0
"24191","air",0,0,0,0,0,0,0,0,0,0
"24192","memiliki",0,0,0,0,0,0,0,0,0,0
"24193","jajaran",0,0,0,0,0,0,0,0,0,0
"24194","jipnya",0,0,0,0,0,0,0,0,0,0
"24195","kecewa",0,0,0,0,0,0,0,0,0,0
"24196","sulit",0,0,0,0,0,0,0,0,0,0
"24197","orang",0,0,0,0,0,0,0,0,0,0
"24198","tua",0,0,0,0,0,0,0,0,0,0
"24199","makan",0,0,0,0,0,0,0,0,0,0
"24200","malam",0,0,0,0,0,0,0,0,0,0
"24201","berpengalaman",0,0,0,0,0,0,0,0,0,0
"24202","benarbenar",0,0,0,0,0,0,0,0,0,0
"24203","jeep",0,0,0,0,0,0,0,0,0,0
"24204","relatif",0,0,0,0,0,0,0,0,0,0
"24205","aman",0,0,0,0,0,0,0,0,0,0
"24206","memilih",0,0,0,0,0,0,0,0,0,0
"24207","supir",0,0,0,0,0,0,0,0,0,0
"24208","berkendara",0,0,0,0,0,0,0,0,0,0
"24209","jeep",0,0,0,0,0,0,0,0,0,0
"24210","berkendara",0,0,0,0,0,0,0,0,0,0
"24211","cepat",0,0,0,0,0,0,0,0,0,0
"24212","lambat",0,0,0,0,0,0,0,0,0,0
"24213","petualangan",0,0,0,0,0,0,0,0,0,0
"24214","seru",0,0,0,0,0,0,0,0,0,0
"24215","perjalanan",0,0,0,0,0,0,0,0,0,0
"24216","jam",0,0,0,0,0,0,0,0,0,1
"24217","layak",0,0,0,0,0,0,0,0,0,0
"24218","perjalanan",0,0,0,0,0,0,0,0,0,0
"24219","mengunjungi",0,0,0,0,0,0,0,0,0,0
"24220","museum",0,0,0,0,0,0,0,0,0,0
"24221","alien",0,0,1,1,0,0,0,0,1,0
"24222","dermimil",0,0,0,0,0,0,0,0,0,0
"24223","hotel",0,0,0,0,0,0,0,0,0,0
"24224","km",0,0,0,0,0,0,0,0,0,0
"24225","jauhnya",0,0,0,0,0,0,0,0,0,0
"24226","pemandangan",0,0,0,0,0,0,0,0,0,0
"24227","orang",0,0,0,0,0,0,0,0,0,0
"24228","melihatnyajelas",0,0,0,0,0,0,0,0,0,0
"24229","membuangbuang",0,0,0,0,0,0,0,0,0,0
"24230","mengambil",0,0,0,0,0,0,0,0,0,0
"24231","tur",0,0,0,0,0,0,0,0,0,0
"24232","gunung",0,0,0,0,0,0,0,0,0,0
"24233","wisata",0,0,0,0,0,0,0,0,0,0
"24234","jeqpberikut",0,0,0,0,0,0,0,0,0,0
"24235","tips",0,0,0,0,0,0,0,0,0,0
"24236","wisatawanjangan",0,0,0,0,0,0,0,0,0,0
"24237","berharap",0,0,0,0,0,0,0,0,0,0
"24238","jeqp",0,0,0,0,0,0,0,0,0,0
"24239","pergi",0,0,0,0,0,0,0,0,0,0
"24240","jalan",0,0,0,0,0,0,0,0,0,0
"24241","puncak",0,0,0,0,0,0,0,0,0,0
"24242","gunung",0,0,0,0,0,0,0,0,0,0
"24243","mengemudi",0,0,0,0,0,0,0,0,0,0
"24244","jipnya",0,0,0,0,0,0,0,0,0,0
"24245","reruntuh",0,0,0,0,0,0,0,0,0,0
"24246","lembah",0,0,0,0,0,0,0,0,0,0
"24247","mengambil",0,0,0,0,0,0,0,0,0,0
"24248","tur",0,0,0,0,0,0,0,0,0,0
"24249","jeep",0,0,0,0,0,0,0,0,0,0
"24250","pergi",0,0,0,0,0,0,0,0,0,0
"24251","ayah",0,0,0,0,0,0,0,0,0,0
"24252","menyewa",0,0,0,0,0,0,0,0,0,0
"24253","sepeda",0,0,0,0,0,0,0,0,0,0
"24254","manual",0,0,0,0,0,0,0,1,0,0
"24255","temanteman",0,0,0,0,0,0,0,0,0,0
"24256","bilang",0,0,0,0,0,0,0,0,0,0
"24257","jeqp",0,0,0,0,0,0,0,0,0,0
"24258","menyenangkan",0,0,0,0,0,0,0,0,0,0
"24259","lajat",0,0,0,0,0,0,0,0,0,0
"24260","temanteman",0,0,0,0,0,0,0,0,0,0
"24261","ayah",0,0,0,0,0,0,0,0,0,0
"24262","lulus",0,0,0,0,0,0,0,0,0,0
"24263","berkendara",0,0,0,0,0,0,0,0,0,0
"24264","sepeda",0,0,0,0,0,0,0,0,0,0
"24265","motor",0,0,0,0,0,0,0,0,0,0
"24266","pasir",0,0,0,0,0,0,0,0,0,0
"24267","menarik",0,0,0,0,0,0,0,0,0,0
"24268","melakukannya",0,0,0,0,0,0,0,0,0,0
"24269","lagitempat",0,0,0,0,0,0,0,0,0,0
"24270","foto",0,0,0,0,0,0,0,0,0,0
"24271","aka",0,0,0,0,0,0,0,0,0,0
"24272","salmonell",0,0,0,0,0,0,0,0,0,0
"24273","hakhak",0,0,0,0,0,0,0,0,0,0
"24274","membual",0,0,0,0,0,0,0,0,0,0
"24275","melakukannya",0,0,0,0,0,0,0,0,0,0
"24276","sekalibagi",0,0,0,0,0,0,0,0,0,0
"24277","kaum",0,0,0,0,0,0,0,0,0,0
"24278","muda",0,0,0,0,0,0,0,0,0,0
"24279","mencengangkan",0,0,0,0,0,0,0,0,0,0
"24280","merekomendasikan",0,0,0,0,0,0,0,0,0,0
"24281","mendaki",0,0,0,0,0,0,0,0,0,0
"24282","pegunungan",0,0,0,0,0,0,0,0,0,0
"24283","utara",0,0,0,0,0,0,0,0,0,0
"24284","kampung",0,0,0,0,0,0,0,0,0,0
"24285","selo",0,0,0,0,0,0,0,0,0,0
"24286","berjarak",0,0,0,0,0,0,0,0,0,0
"24287","jam",0,0,0,0,0,0,0,0,0,1
"24288","berkendara",0,0,0,0,0,0,0,0,0,0
"24289","jogja",0,0,0,0,0,0,0,0,0,0
"24290","definisi",0,0,0,0,0,0,0,0,0,0
"24291","lajat",0,0,0,0,0,0,0,0,0,0
"24292","brewery",0,0,0,0,0,0,0,0,0,0
"24293","mikro",0,0,0,0,0,0,0,0,0,0
"24294","lokasi",0,0,0,0,0,0,0,0,0,0
"24295","hebat",0,0,0,0,0,0,0,0,0,0
"24296","pergi",0,0,0,0,0,0,0,0,0,0
"24297","offroad",0,0,0,0,0,0,0,0,0,0
"24298","perjalanan",0,0,0,0,0,0,0,0,0,0
"24299","gunung",0,0,0,0,0,0,0,0,0,0
"24300","merapi",0,0,0,0,0,0,0,0,0,0
"24301","pengalaman",0,0,0,0,0,0,0,0,0,0
"24302","bagus",0,0,0,0,0,0,0,0,0,0
"24303","senang",0,0,0,0,0,0,0,0,0,0
"24304","awan",0,0,0,0,0,0,0,0,0,0
"24305","menikmati",0,0,0,0,0,0,0,0,0,0
"24306","kemegahan",0,0,0,0,0,0,0,0,0,0
"24307","gunung",0,0,0,0,0,0,0,0,0,0
"24308","berapi",0,0,0,0,0,0,0,0,0,0
"24309","kota",0,0,0,0,0,0,0,0,0,0
"24310","membawa",0,0,0,0,0,0,0,0,0,0
"24311","gunung",0,0,0,0,0,0,0,0,0,0
"24312","berapi",0,0,0,0,0,0,0,0,0,0
"24313","bagus",0,0,0,0,0,0,0,0,0,0
"24314","pengalaman",0,0,0,0,0,0,0,0,0,0
"24315","terbaik",0,0,0,0,0,0,0,0,0,0
"24316","road",0,0,0,0,0,0,0,0,0,0
"24317","jipnya",0,0,0,0,0,0,0,0,0,0
"24318","memperkuda",0,0,0,0,0,0,0,0,0,0
"24319","menakjubkan",0,0,0,0,0,0,0,0,0,0
"24320","hujan",0,0,0,0,0,0,0,0,0,0
"24321","petualangan",0,0,0,0,0,0,0,0,0,0
"24322","menikmati",0,0,0,0,0,0,0,0,0,0
"24323","cemasan",0,0,0,0,0,0,0,0,0,0
"24324","gunung",0,0,0,0,0,0,0,0,0,0
"24325","merapi",0,0,0,0,0,0,0,0,0,0
"24326","suka",0,0,0,0,0,0,0,0,0,0
"24327","menyarankan",0,0,0,0,0,0,0,0,0,0
"24328","mr",0,0,0,0,0,0,0,0,0,0
"24329","triono",0,0,0,0,0,0,0,0,0,0
"24330","memandu",0,0,0,0,0,0,0,0,0,0
"24331","salah",0,0,0,0,0,0,0,0,0,0
"24332","langsar",0,0,0,0,0,0,0,0,0,0
"24333","pergi",0,0,0,0,0,0,0,0,0,0
"24334","priaberuntung",0,0,0,0,0,0,0,0,0,0
"24335","membawa",0,0,0,0,0,0,0,0,0,0
"24336","tempattempat",0,0,0,0,0,0,0,0,0,0
"24337","makan",0,0,0,0,0,0,0,0,0,0
"24338","jip",0,0,0,0,0,0,0,0,0,0
"24339","menjelajahi",0,0,0,0,0,0,0,0,0,0
"24340","daerah",0,0,0,0,0,0,0,0,0,0
"24341","gunung",0,0,0,0,0,0,0,0,0,0
"24342","berapi",0,0,0,0,0,0,0,0,0,0
"24343","cari",0,0,0,0,0,0,0,0,0,0
"24344","sejarah",0,0,0,0,0,0,0,0,0,0
"24345","amaris",0,0,0,0,0,0,0,0,0,0
"24346","hotel",0,0,0,0,0,0,0,0,0,0
"24347","hadir",0,0,0,0,0,0,0,0,0,0
"24348","tindih",0,0,0,0,0,0,0,0,0,0
"24349","iava",0,0,0,0,0,0,0,0,0,0
"24350","viiiagers",0,0,0,0,0,0,0,0,0,0
"24351","menit",0,0,0,0,0,0,0,0,0,0
"24352","salah",0,0,0,0,0,0,0,0,0,0
"24353","terburuk",0,0,0,0,0,0,0,0,0,0
"24354","menghadapi",0,0,0,0,0,0,0,0,0,0
"24355","kehancuran",0,0,0,0,0,0,0,0,0,0
"24356","orangorang",0,0,0,0,0,0,0,0,0,0
"24357","indonesia",0,0,0,0,0,0,0,0,0,0
"24358","menyenangkan",0,0,0,0,0,0,0,0,0,0
"24359","jipnya",0,0,0,0,0,0,0,0,0,0
"24360","memperkuda",0,0,0,0,0,0,0,0,0,0
"24361","memilih",0,0,0,0,0,0,0,0,0,0
"24362","berdiri",0,0,0,0,0,0,0,0,0,0
"24363","jeqp",0,0,0,0,0,0,0,0,0,0
"24364","berkendara",0,0,0,0,0,0,0,0,0,0
"24365","gunung",0,0,0,0,0,0,0,0,0,0
"24366","berapi",0,0,0,0,0,0,0,0,0,0
"24367","jam",0,0,0,0,0,0,0,0,0,1
"24368","perjalanan",0,0,0,0,0,0,0,0,0,0
"24369","paket",0,0,0,0,0,0,0,0,0,0
"24370","pemandangan",0,0,0,0,0,0,0,0,0,0
"24371","bagus",0,0,0,0,0,0,0,0,0,0
"24372","mengunjungi",0,0,0,0,0,0,0,0,0,0
"24373","reruntuhan",0,0,0,0,0,0,0,0,0,0
"24374","rumah",0,0,0,0,0,0,0,0,0,0
"24375","dibakar",0,0,0,0,0,0,0,0,0,0
"24376","letusan",0,0,0,0,0,0,0,0,0,0
"24377","gunung",0,0,0,0,0,0,0,0,0,0
"24378","merapi",0,0,0,0,0,0,0,0,0,0
"24379","gunung",0,0,0,0,0,0,0,0,0,0
"24380","mengambil",0,0,0,0,0,0,0,0,0,0
"24381","jip",0,0,0,0,0,0,0,0,0,0
"24382","desa",0,0,0,0,0,0,0,0,0,0
"24383","lihat",0,0,0,0,0,0,0,0,0,0
"24384","akibat",0,0,0,0,0,0,0,0,0,0
"24385","letusan",0,0,0,0,0,0,0,0,0,0
"24386","mendaki",0,0,0,0,0,0,0,0,0,0
"24387","merapi",0,0,0,0,0,0,0,0,0,0
"24388","lakukan",0,0,0,0,0,0,0,0,0,0
"24389","perjalanan",0,0,0,0,0,0,0,0,0,0
"24390","berat",0,0,0,0,0,0,0,0,0,0
"24391","pergi",0,0,0,0,0,0,0,0,0,0
"24392","sore",1,0,0,0,0,1,0,0,1,0
"24393","mendaki",0,0,0,0,0,0,0,0,0,0
"24394","gunung",0,0,0,0,0,0,0,0,0,0
"24395","malam",0,0,0,0,0,0,0,0,0,0
"24396","sekelompok",0,0,0,0,0,0,0,0,0,0
"24397","orang",0,0,0,0,0,0,0,0,0,0
"24398","memiliki",0,0,0,0,0,0,0,0,0,0
"24399","petualangan",0,0,0,0,0,0,0,0,0,0
"24400","sejati",0,0,0,0,0,0,0,0,0,0
"24401","alam",0,0,0,0,0,0,0,0,0,0
"24402","hijau",0,0,0,0,0,0,0,0,0,0
"24403","tinggianda",0,0,0,0,0,0,0,0,0,0
"24404","batu",0,0,0,0,0,0,0,0,0,0
"24405","batu",0,0,0,0,0,0,0,0,0,0
"24406","jalan",0,0,0,0,0,0,0,0,0,0
"24407","membawa",0,0,0,0,0,0,0,0,0,0
"24408","pos",0,0,0,0,0,0,0,0,0,0
"24409","memilih",0,0,0,0,0,0,0,0,0,0
"24410","menghentikan",0,0,0,0,0,0,0,0,0,0
"24411","pergi",0,0,0,0,0,0,0,0,0,0
"24412","percaya",0,0,0,0,0,0,0,0,0,0
"24413","padaku",0,0,0,0,0,0,0,0,0,0
"24414","berat",0,0,0,0,0,0,0,0,0,0
"24415","batu",0,0,0,0,0,0,0,0,0,0
"24416","pasir",0,0,0,0,0,0,0,0,0,0
"24417","angin",0,0,0,0,0,0,0,0,0,0
"24418","asap",0,0,0,0,0,0,0,0,0,0
"24419","m",0,0,0,0,0,0,0,0,0,0
"24420","langkab",0,0,0,0,0,0,0,0,0,0
"24421","menemukan",0,0,0,0,0,0,0,0,0,0
"24422","lembidang",0,0,0,0,0,0,0,0,0,0
"24423","kawah",0,0,0,0,0,0,0,0,0,0
"24424","beruntung",0,0,0,0,0,0,0,0,0,0
"24425","mengalami",0,0,0,0,0,0,0,0,0,0
"24426","matahari",0,0,0,0,0,0,0,0,0,0
"24427","terbit",0,0,0,0,0,0,0,0,0,0
"24428","indah",0,0,0,0,0,0,0,0,0,0
"24429","perjalanan",0,0,0,0,0,0,0,0,0,0
"24430","khusus",0,0,0,0,0,0,0,0,0,0
"24431","lupa",0,0,0,0,0,0,0,0,0,0
"24432","membawa",0,0,0,0,0,0,0,0,0,0
"24433","hangat",0,0,0,0,0,0,0,0,0,0
"24434","pakaian",0,0,0,0,0,0,0,0,0,0
"24435","terbuka",0,0,0,0,0,0,0,0,0,0
"24436","lebar",0,0,0,0,0,0,0,0,0,0
"24437","tur",0,0,0,0,0,0,0,0,0,0
"24438","menarik",0,0,0,0,0,0,0,0,0,0
"24439","orangorang",0,0,0,0,0,0,0,0,0,0
"24440","indonesia",0,0,0,0,0,0,0,0,0,0
"24441","jeep",0,0,0,0,0,0,0,0,0,0
"24442","tur",0,0,0,0,0,0,0,0,0,0
"24443","dihiasi",0,0,0,0,0,0,0,0,0,0
"24444","sekeliling",0,0,0,0,0,0,0,0,0,0
"24445","mencintai",0,0,0,0,0,0,0,0,0,0
"24446","merapi",0,0,0,0,0,0,0,0,0,0
"24447","menakjubkan",0,0,0,0,0,0,0,0,0,0
"24448","kunjungi",0,0,0,0,0,0,0,0,0,0
"24449","motorcyce",0,0,0,0,0,0,0,0,0,0
"24450","menyewa",0,0,0,0,0,0,0,0,0,0
"24451","harga",0,0,0,0,0,0,0,0,0,0
"24452","khari",0,0,0,0,0,0,0,0,0,0
"24453","dipandu",0,0,0,0,0,0,0,0,0,0
"24454","staf",0,0,0,0,0,0,0,0,0,0
"24455","flamboya",0,0,0,0,0,0,0,0,0,0
"24456","navigasi",0,0,0,0,0,0,0,0,0,0
"24457","google",0,0,0,0,0,0,0,0,0,0
"24458","masalahsaat",0,0,0,0,0,0,0,0,0,0
"24459","kawasan",0,0,0,0,0,0,0,0,0,0
"24460","parkir",0,0,0,0,0,0,0,0,0,0
"24461","berjalan",0,0,0,0,0,0,0,0,0,0
"24462","merapi",0,0,0,0,0,0,0,0,0,0
"24463","jipnya",0,0,0,0,0,0,0,0,0,0
"24464","k",0,0,0,0,0,0,0,0,0,0
"24465","perjalanan",0,0,0,0,0,0,0,0,0,0
"24466","panduan",0,0,0,0,0,0,0,0,0,0
"24467","ramah",0,0,0,0,0,0,0,0,0,0
"24468","informatif",0,0,0,0,0,0,0,0,0,0
"24469","pasien",0,0,0,0,0,0,0,0,0,0
"24470","menunggu",0,0,0,0,0,0,0,0,0,0
"24471","mengambil",0,0,0,0,0,0,0,0,0,0
"24472","foto",0,0,0,0,0,0,0,0,0,0
"24473","jalanjalan",0,0,0,0,0,0,0,0,0,0
"24474","gila",0,0,0,0,0,0,0,0,0,0
"24475","jipnya",0,0,0,0,0,0,0,0,0,0
"24476","mengambil",0,0,0,0,0,0,0,0,0,0
"24477","foto",0,0,0,0,0,0,0,0,0,0
"24478","pastikan",0,0,0,0,0,0,0,0,0,0
"24479","berhenti",0,0,0,0,0,0,0,0,0,0
"24480","mengagumi",0,0,0,0,0,0,0,0,0,0
"24481","keindahan",0,0,0,0,0,0,0,0,0,0
"24482","gunung",0,0,0,0,0,0,0,0,0,0
"24483","merapi",0,0,0,0,0,0,0,0,0,0
"24484","mengunjungi",0,0,0,0,0,0,0,0,0,0
"24485","pagi",0,0,0,0,0,0,0,0,0,0
"24486","indah",0,0,0,0,0,0,0,0,0,0
"24487","mengerikan",0,0,0,0,0,0,0,0,0,0
"24488","mencoba",0,0,0,0,0,0,0,0,0,0
"24489","berkeliling",0,0,0,0,0,0,0,0,0,0
"24490","iava",0,0,0,0,0,0,0,0,0,0
"24491","tur",0,0,0,0,0,0,0,0,0,0
"24492","total",0,0,0,0,0,0,0,0,0,0
"24493","berhenti",0,0,0,0,0,0,0,0,0,0
"24494","puncak",0,0,0,0,0,0,0,0,0,0
"24495","gunung",0,0,0,0,0,0,0,0,0,0
"24496","berhenti",0,0,0,0,0,0,0,0,0,0
"24497","istirahat",0,0,0,0,0,0,0,0,0,0
"24498","nd",0,0,0,0,0,0,0,0,0,0
"24499","station",0,0,0,0,0,0,0,0,0,0
"24500","kedenokan",0,0,0,0,0,0,0,0,0,0
"24501","sunrise",0,0,0,0,0,0,0,0,0,0
"24502","nd",0,0,0,0,0,0,0,0,0,0
